"","qty_tld_url","length_url","qty_vowels_domain","domain_length","domain_in_ip","directory_length","file_length","params_length","email_in_url","time_response","domain_spf","asn_ip","time_domain_activation","time_domain_expiration","qty_ip_resolved","qty_nameservers","qty_mx_servers","ttl_hostname","tls_ssl_certificate","qty_redirects","url_google_index","domain_google_index","url_shortened","phishing","total_dots","total_hyphens","total_underlines","total_commas","total_asterisks","total_slashes","total_equals","total_ats","total_ands","total_spaces","total_dollars","total_percents","total_exclamations","total_questionmarks","total_pluses","total_tildes","tld_present_parameters","directory_char_avb","params_char_avb","file_char_avb","time_domain_activation_avb","time_domain_expiration_avb","domain_spf_avb","domain_google_index_avb","time_response_avb","asn_ip_avb","qty_ip_resolved_avb","qty_redirects_avb","tld_present_parameters_avb","params_length_avb","file_length_avb","directory_length_avb"
"11466",1,21,6,21,"0",-1,-1,-1,"0",0.477561,"0",31815,6143,65,1,2,0,21598,"1",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11467",1,23,7,23,"0",-1,-1,-1,"0",0.265207,"0",29076,-1,-1,1,3,3,14399,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0"
"11468",1,17,4,17,"0",-1,-1,-1,"0",0.484189,"1",20013,3806,576,1,2,1,11406,"1",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11469",1,20,6,20,"0",-1,-1,-1,"0",0.116001,"0",21155,6831,108,1,4,3,21592,"0",0,"0","0","0","0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11470",1,25,8,25,"0",-1,-1,-1,"0",0.272517,"0",-1,6293,2107,1,2,5,3598,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","0","1","1","0","0","0","0"
"11471",1,21,7,21,"0",-1,-1,-1,"0",2.094341,"0",31815,7173,1592,1,2,5,43196,"1",2,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11472",1,15,4,15,"0",-1,-1,-1,"0",0.966108,"-1",33070,6248,325,1,2,1,14390,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","0","1","1","1","1","1","0","0","0","0"
"11473",1,14,3,14,"0",-1,-1,-1,"0",0.508044,"-1",36351,6393,180,1,2,1,14391,"1",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","0","1","1","1","1","1","0","0","0","0"
"11474",1,21,6,21,"0",-1,-1,-1,"0",0.209215,"-1",16509,6988,682,-1,5,1,-1,"0",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","0","1","1","1","0","1","0","0","0","0"
"11475",1,16,5,16,"0",-1,-1,-1,"0",0.240769,"-1",30148,-1,-1,1,4,5,21162,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0"
"11476",1,48,5,15,"0",33,23,-1,"0",0.857524,"0",36850,6658,280,1,2,7,18836,"1",0,"0","0","0","0",7,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"11477",1,40,5,17,"0",23,0,-1,"0",0.335467,"0",13335,5782,61,2,2,7,299,"0",0,"0","0","0","0",4,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"11478",1,25,6,25,"0",-1,-1,-1,"0",0.228551,"0",22903,7246,57,1,3,2,14399,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11479",1,23,6,23,"0",-1,-1,-1,"0",0.153067,"0",6724,-1,-1,1,2,1,142,"0",0,"0","0","0","0",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0"
"11480",1,12,2,12,"0",-1,-1,-1,"0",0.297063,"0",3292,7533,179,1,4,2,21597,"1",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11481",1,22,5,22,"0",-1,-1,-1,"0",1.595981,"1",34934,7141,163,1,2,1,14389,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11482",1,19,5,19,"0",-1,-1,-1,"0",0.804247,"1",22611,7047,623,1,2,4,890,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11483",2,17,3,17,"0",-1,-1,-1,"0",0.243533,"0",-1,5345,133,3,5,1,5303,"0",4,"0","0","0","0",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","0","1","1","0","0","0","0"
"11484",1,23,7,23,"0",-1,-1,-1,"0",0.135658,"0",26496,6140,68,1,2,2,593,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11485",1,26,6,26,"0",-1,-1,-1,"0",0.336262,"0",8560,5935,273,1,4,2,3598,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11486",1,11,4,10,"0",1,0,-1,"0",0.286709,"-1",14618,7355,2505,1,2,5,292,"0",0,"0","0","0","0",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","1"
"11487",1,16,3,16,"0",-1,-1,-1,"0",0.916781,"0",133478,-1,-1,1,4,0,21591,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0"
"11488",1,18,5,18,"0",-1,-1,-1,"0",1.178462,"1",46606,6266,307,1,2,1,14395,"1",0,"0","0","0","0",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11489",1,18,5,18,"0",-1,-1,-1,"0",0.09276,"0",16509,1861,1425,1,4,2,28,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11490",1,14,3,14,"0",-1,-1,-1,"0",-1,"0",-1,-1,-1,-1,0,0,-1,"0",-1,"0","0","0","0",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"11491",1,11,3,11,"0",-1,-1,-1,"0",0.37664,"1",15003,5653,3478,1,6,1,91,"1",0,"0","0","0","0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11492",1,27,9,27,"0",-1,-1,-1,"0",0.709994,"0",6939,-1,-1,1,2,1,14397,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0"
"11493",1,13,4,13,"0",-1,-1,-1,"0",1.191893,"0",46606,4613,134,1,4,0,3591,"0",0,"0","0","0","0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11494",1,18,6,18,"0",-1,-1,-1,"0",0.068355,"0",-1,8889,2432,4,4,5,59,"1",0,"0","0","0","0",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","0","1","1","0","0","0","0"
"11495",1,27,10,27,"0",-1,-1,-1,"0",2.080532,"-1",14618,-1,-1,1,2,5,289,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0"
"11496",1,14,4,14,"0",-1,-1,-1,"0",0.417399,"1",35415,4382,365,1,2,4,291,"1",2,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11497",1,13,4,13,"0",-1,-1,-1,"0",0.314093,"0",20773,5704,139,1,2,1,3600,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11498",1,19,3,19,"0",-1,-1,-1,"0",2.773478,"0",-1,4297,85,1,2,2,599,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","0","1","1","0","0","0","0"
"11499",1,29,8,29,"0",-1,-1,-1,"0",0.402156,"0",34788,5274,203,1,2,1,7200,"1",1,"0","0","0","0",4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11500",1,24,7,24,"0",-1,-1,-1,"0",4.090968,"-1",28209,7849,-1,1,2,1,14381,"0",0,"0","0","0","0",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","0","0","1","1","1","1","1","0","0","0","0"
"11501",1,14,4,14,"0",-1,-1,-1,"0",1.246661,"-1",22611,6529,44,1,2,5,14388,"1",2,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","0","1","1","1","1","1","0","0","0","0"
"11502",1,23,6,23,"0",-1,-1,-1,"0",0.59203,"0",-1,1096,364,1,2,5,598,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","0","1","1","0","0","0","0"
"11503",1,21,5,21,"0",-1,-1,-1,"0",0.475058,"0",2635,5907,301,2,3,5,290,"1",2,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11504",1,120,4,14,"0",7,6,99,"0",0.117269,"0",15169,7689,710,1,4,5,48,"1",0,"0","0","0","0",4,0,0,0,0,2,6,0,4,0,0,56,0,0,2,0,"0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"11505",1,24,7,24,"0",-1,-1,-1,"0",0.76044,"0",14618,6703,601,1,2,1,592,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11506",1,18,6,18,"0",-1,-1,-1,"0",0.617115,"0",6389,7168,1232,1,4,1,296,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11507",1,11,2,11,"0",-1,-1,-1,"0",0.014959,"0",20940,8032,2923,1,8,1,19,"1",2,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11508",1,18,5,17,"0",1,0,-1,"0",0.155731,"0",16509,396,333,4,4,0,59,"0",0,"0","0","0","0",6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"11509",1,22,5,22,"0",-1,-1,-1,"0",1.956512,"0",55002,7105,1295,1,3,3,1797,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11510",1,18,4,18,"0",-1,-1,-1,"0",0.595979,"0",3561,6670,999,1,2,1,14398,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11511",1,78,4,14,"0",7,6,57,"0",0.12553,"0",15169,7689,710,1,4,5,242,"1",0,"0","0","0","0",4,0,0,0,0,2,8,0,6,0,0,26,0,0,0,0,"0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"11512",1,11,3,11,"0",-1,-1,-1,"0",0.131929,"0",8560,6834,105,1,3,1,3591,"0",0,"0","0","0","0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11513",1,22,8,22,"0",-1,-1,-1,"0",0.242734,"0",11790,5164,679,1,2,2,599,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11514",1,18,6,18,"0",-1,-1,-1,"0",1.19851,"0",15169,2956,330,1,2,1,14390,"1",1,"0","0","0","0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11515",1,18,4,18,"0",-1,-1,-1,"0",0.30517,"0",-1,7240,1159,1,2,2,3598,"1",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","0","1","1","0","0","0","0"
"11516",1,16,4,16,"0",-1,-1,-1,"0",0.769712,"0",14618,7736,1758,1,2,2,3600,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11517",1,20,4,20,"0",-1,-1,-1,"0",0.633422,"0",27647,4207,175,1,2,2,1792,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11518",1,18,6,18,"0",-1,-1,-1,"0",-1,"0",-1,-1,-1,-1,4,0,-1,"0",-1,"0","0","0","0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"11519",1,20,5,20,"0",-1,-1,-1,"0",1.093434,"1",-1,7519,515,1,2,3,291,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","0","1","1","0","0","0","0"
"11520",1,19,6,19,"0",-1,-1,-1,"0",0.389482,"1",32475,7798,601,1,2,1,289,"1",1,"1","1","0","0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11521",1,11,4,11,"0",-1,-1,-1,"0",-1,"-1",13335,3176,475,2,2,1,277,"0",-1,"0","0","0","0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","0","1","0","1","1","0","0","0","0","0"
"11522",1,16,3,16,"0",-1,-1,-1,"0",0.435879,"0",6461,6763,175,1,1,1,3597,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11523",1,20,5,20,"0",-1,-1,-1,"0",0.475538,"0",29873,6396,177,1,2,1,3598,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11524",1,16,4,16,"0",-1,-1,-1,"0",0.257812,"1",14618,7552,866,3,4,5,11,"0",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11525",1,15,4,14,"0",1,0,-1,"0",0.954726,"0",9764,-1,-1,1,2,4,191,"1",0,"0","0","0","0",4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","1","1","1","1","1","1","0","0","1","1"
"11526",1,18,2,18,"0",-1,-1,-1,"0",3.963174,"0",36351,7150,154,1,2,2,3598,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11527",1,20,6,20,"0",-1,-1,-1,"0",-1,"0",-1,-1,-1,-1,4,0,-1,"0",-1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"11528",1,27,10,27,"0",-1,-1,-1,"0",0.273299,"-1",24940,7717,316,1,3,1,3591,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","0","1","1","1","1","1","0","0","0","0"
"11529",1,22,6,21,"0",1,0,-1,"0",0.269932,"0",2635,-1,-1,2,4,1,223,"1",0,"0","0","0","0",4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","0","0","1","1","1","1","1","1","0","0","1","1"
"11530",1,17,4,17,"0",-1,-1,-1,"0",0.649597,"0",62679,7881,520,1,2,5,7198,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11531",1,19,5,19,"0",-1,-1,-1,"0",0.482641,"0",26496,7575,93,1,2,1,43200,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11532",1,20,5,13,"0",7,0,-1,"0",0.233151,"-1",25513,5822,21,1,2,0,2,"0",2,"0","0","0","0",4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","0","1","1","1","1","1","0","0","1","1"
"11533",1,16,4,16,"0",-1,-1,-1,"0",2.163351,"0",53340,5371,107,1,4,1,479,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11534",1,22,7,22,"0",-1,-1,-1,"0",0.318396,"0",26496,6365,208,1,2,2,10792,"1",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11535",1,44,3,15,"0",23,7,6,"0",-1,"0",-1,3590,86,-1,0,0,-1,"0",-1,"0","0","0","0",4,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,"0","1","1","1","1","1","1","1","0","0","0","0","1","1","1","1"
"11536",1,11,5,11,"0",-1,-1,-1,"0",0.31802,"-1",48666,3746,270,1,2,2,3597,"0",0,"0","0","0","0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","0","1","1","1","1","1","0","0","0","0"
"11537",1,12,2,12,"0",-1,-1,-1,"0",0.405235,"0",39819,-1,-1,1,2,1,21589,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0"
"11538",1,10,0,10,"0",-1,-1,-1,"0",2.626623,"0",6799,-1,-1,1,2,1,86389,"0",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0"
"11539",1,17,5,17,"0",-1,-1,-1,"0",0.732471,"0",19318,5077,35,1,2,0,14391,"0",0,"0","0","0","0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11540",1,16,2,16,"0",-1,-1,-1,"0",0.549917,"-1",53831,7266,1863,1,2,5,591,"1",0,"0","1","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","0","1","1","1","1","1","0","0","0","0"
"11541",1,12,1,12,"0",-1,-1,-1,"0",0.573217,"0",26347,7645,388,1,3,2,14399,"1",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11542",1,12,2,12,"0",-1,-1,-1,"0",1.294665,"0",30148,8246,154,1,2,1,7197,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11543",1,20,7,20,"0",-1,-1,-1,"0",5.635101,"0",31815,5735,1204,1,2,1,21598,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11544",1,13,5,13,"0",-1,-1,-1,"0",-1,"0",-1,-1,-1,-1,2,0,-1,"0",-1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"11545",1,12,5,12,"0",-1,-1,-1,"0",0.533355,"0",57497,-1,281,1,4,0,14391,"0",0,"0","0","0","0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0"
"11546",1,13,4,13,"0",-1,-1,-1,"0",0.158526,"0",15169,5329,149,1,4,5,299,"1",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11547",1,12,3,12,"0",-1,-1,-1,"0",0.588304,"-1",46606,8219,547,1,2,1,4706,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","0","1","1","1","1","1","0","0","0","0"
"11548",1,13,3,13,"0",-1,-1,-1,"0",0.109809,"0",34164,6968,3624,1,3,5,40,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11549",1,15,3,15,"0",-1,-1,-1,"0",0.266138,"0",13335,7998,35,2,2,1,298,"1",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11550",1,14,3,14,"0",-1,-1,-1,"0",1.191833,"0",42800,7414,254,1,2,1,898,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11551",1,21,6,20,"0",1,0,-1,"0",0.073203,"0",13335,5702,872,2,2,2,299,"1",0,"0","0","0","0",4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"-1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1"
"11552",1,20,7,20,"0",-1,-1,-1,"0",1.08754,"0",9370,-1,-1,1,2,1,3589,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0"
"11553",1,19,4,19,"0",-1,-1,-1,"0",0.224362,"0",-1,7622,777,1,2,1,14396,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","0","1","1","0","0","0","0"
"11554",1,16,3,16,"0",-1,-1,-1,"0",0.841369,"1",13768,6986,318,1,4,5,86389,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11555",1,16,3,16,"0",-1,-1,-1,"0",0.53767,"0",62679,8067,331,1,2,5,3598,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11556",1,20,5,20,"0",-1,-1,-1,"0",0.215571,"-1",40676,7730,303,1,2,1,14393,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","0","1","1","1","1","1","0","0","0","0"
"11557",1,18,7,18,"0",-1,-1,-1,"0",-1,"0",-1,-1,-1,-1,4,0,-1,"0",-1,"0","0","0","0",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"11558",1,16,5,16,"0",-1,-1,-1,"0",6.063179,"-1",15244,6108,100,1,2,1,14399,"1",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","0","1","1","1","1","1","0","0","0","0"
"11559",1,14,3,14,"0",-1,-1,-1,"0",0.545946,"0",15244,6599,339,1,2,1,14159,"0",0,"0","0","0","0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11560",1,16,3,16,"0",-1,-1,-1,"0",1.017325,"1",46606,3860,156,1,2,3,14388,"1",0,"0","0","0","0",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11561",1,18,4,18,"0",-1,-1,-1,"0",3.25819,"1",46606,5954,620,1,2,1,14387,"1",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11562",1,17,5,17,"0",-1,-1,-1,"0",0.311232,"0",29075,3477,174,1,3,1,166,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11563",1,15,4,15,"0",-1,-1,-1,"0",5.299004,"0",14618,6716,237,1,2,1,3599,"1",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11564",1,21,5,21,"0",-1,-1,-1,"0",1.347432,"0",20773,6946,358,1,2,1,14399,"0",0,"0","0","0","0",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11565",1,10,3,10,"0",-1,-1,-1,"0",0.309833,"0",-1,5882,326,1,2,1,299,"1",1,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","0","1","1","0","0","0","0"
"11566",1,23,7,23,"0",-1,-1,-1,"0",0.614305,"0",13335,3048,238,2,2,1,299,"0",0,"0","0","0","0",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
"11567",1,7,2,7,"0",-1,-1,-1,"0",0.706152,"1",14618,9220,274,1,2,3,59,"1",1,"0","0","0","0",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1","0","0","0","1","1","1","1","1","1","1","1","0","0","0","0"
