qty_tld_url,length_url,qty_vowels_domain,domain_length,domain_in_ip,directory_length,file_length,params_length,email_in_url,time_response,domain_spf,asn_ip,time_domain_activation,time_domain_expiration,qty_ip_resolved,qty_nameservers,qty_mx_servers,ttl_hostname,tls_ssl_certificate,qty_redirects,url_google_index,domain_google_index,url_shortened,phishing,total_dots,total_hyphens,total_underlines,total_commas,total_asterisks,total_slashes,total_equals,total_ats,total_ands,total_spaces,total_dollars,total_percents,total_exclamations,total_questionmarks,total_pluses,total_tildes,tld_present_parameters,time_domain_activation_avb,time_domain_expiration_avb,domain_spf_avb,domain_google_index_avb,time_response_avb,asn_ip_avb,qty_ip_resolved_avb,qty_redirects_avb,tld_present_parameters_avb,params_length_avb,directory_length_avb,file_length_avb
1,16,4,16,0,-1,-1,-1,0,2.606205,-1,4618,6316,257,1,2,1,3584,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,0,0
1,21,6,21,0,-1,-1,-1,0,1.067339,-1,55293,1281,179,1,2,1,14390,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,0,0
1,25,5,25,0,-1,-1,-1,0,0.871115,0,133478,-1,-1,1,4,0,21598,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,17,5,17,0,-1,-1,-1,0,1.170079,0,31197,5801,407,1,4,1,898,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,22,7,22,0,-1,-1,-1,0,0.064544,0,54104,3359,1388,1,3,1,3600,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,23,8,23,0,-1,-1,-1,0,0.556722,0,14618,-1,-1,1,3,5,26,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,20,5,20,0,-1,-1,-1,0,0.493365,0,54540,3139,147,2,4,0,2571,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,23,6,23,0,-1,-1,-1,0,1.292049,0,28299,8120,-1,1,4,2,3596,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,1,1,1,1,0,0,0,0
1,19,4,19,0,-1,-1,-1,0,0.377524,0,36351,5916,292,1,2,1,6026,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,11,3,11,0,-1,-1,-1,0,2.087279,0,3561,7534,865,1,2,1,14385,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,18,5,18,0,-1,-1,-1,0,1.186433,0,19994,-1,-1,1,2,5,3588,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,27,3,17,0,10,9,-1,0,1.762911,0,6939,6152,1151,1,2,1,856,1,2,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,27,9,27,0,-1,-1,-1,0,1.238762,0,14642,7928,107,1,2,1,21597,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,21,5,21,0,-1,-1,-1,0,0.566701,0,19994,7856,3467,1,2,1,299,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,15,5,15,0,-1,-1,-1,0,15.266997,1,198610,1351,109,1,6,2,598,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,11,3,11,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,2,0,-1,0,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,0,0,0,0
1,17,5,17,0,-1,-1,-1,0,0.171353,0,20860,6377,196,1,2,5,21598,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,15,5,15,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,4,0,-1,0,-1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,0,0,0,0
1,24,6,24,0,-1,-1,-1,0,0.199997,0,13335,4103,279,2,2,0,298,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,18,4,18,0,-1,-1,-1,0,0.120812,0,3320,-1,-1,1,2,2,21599,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,17,6,17,0,-1,-1,-1,0,0.843339,0,20013,7094,210,1,2,1,1200,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,11,3,11,0,-1,-1,-1,0,0.401144,0,33182,5152,325,1,3,1,12274,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,17,4,17,0,-1,-1,-1,0,0.429053,0,33517,6099,109,2,8,2,58,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,41,3,13,0,28,19,-1,0,1.543372,0,55824,5636,573,1,2,0,3596,1,1,0,0,0,0,9,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,26,10,25,0,1,0,-1,0,0.527071,0,15169,-1,-1,1,4,0,292,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,1,1
1,14,3,14,0,-1,-1,-1,0,1.516993,0,63949,6574,144,1,5,5,114,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,18,3,18,0,-1,-1,-1,0,0.708244,0,26347,7621,1508,1,3,2,14398,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,25,8,24,0,1,0,-1,0,0.993523,0,15169,-1,-1,1,4,0,59,1,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,1,1
1,12,1,12,0,-1,-1,-1,0,0.809692,0,10930,7131,1269,1,2,1,14384,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,17,7,17,0,-1,-1,-1,0,0.364889,1,16509,3552,99,1,2,2,12,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,19,6,19,0,-1,-1,-1,0,0.28220100000000004,0,2635,-1,-1,2,4,1,291,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,32,10,24,0,8,0,-1,0,0.725493,0,15169,7287,-1,1,2,1,3582,1,1,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,1,1,1,1,1,0,0,1,1
1,12,2,12,0,-1,-1,-1,0,0.166607,0,54113,8563,203,2,4,2,16,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,25,8,25,0,-1,-1,-1,0,0.726005,-1,15244,5425,53,1,2,1,5932,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,0,0
1,22,5,22,0,-1,-1,-1,0,0.519523,0,15169,-1,-1,1,4,0,299,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,14,3,14,0,-1,-1,-1,0,0.311242,0,13335,-1,-1,5,2,0,291,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,19,5,18,0,1,0,-1,0,0.919016,0,46475,4070,678,1,2,6,291,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,30,9,30,0,-1,-1,-1,0,0.325442,0,53831,7181,123,3,5,0,1798,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,13,3,13,0,-1,-1,-1,0,0.120475,0,8075,-1,-1,1,4,1,52,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,23,6,23,0,-1,-1,-1,0,0.364284,0,36743,7651,382,1,2,0,598,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,46,9,28,0,18,2,-1,0,0.240148,0,55053,-1,-1,1,2,1,724,1,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,1,1
1,12,2,12,0,-1,-1,-1,0,1.428994,0,26496,5054,423,1,2,2,589,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,26,8,26,0,-1,-1,-1,0,0.8015899999999999,0,8560,4746,366,1,4,2,3597,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,22,7,22,0,-1,-1,-1,0,1.038606,0,13335,5280,1658,1,2,0,604777,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,23,7,23,0,-1,-1,-1,0,0.16865,0,20738,4472,641,1,2,1,3598,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,8,2,8,0,-1,-1,-1,0,0.289435,-1,25454,3168,849,1,2,1,3597,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,0,0
1,30,9,30,0,-1,-1,-1,0,0.369748,0,15169,-1,-1,1,4,0,244,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,18,5,18,0,-1,-1,-1,0,0.567634,0,13446,-1,-1,2,2,1,299,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,20,6,20,0,-1,-1,-1,0,0.761185,0,11051,7375,2850,1,2,1,299,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,19,5,19,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,4,0,-1,0,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,0,0,0,0
1,36,12,36,0,-1,-1,-1,0,0.14016900000000002,0,24600,-1,-1,1,6,0,3591,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,35,1,15,0,20,10,-1,0,0.332125,0,19867,43,321,1,2,1,3571,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,21,6,21,0,-1,-1,-1,0,1.341081,0,62679,7303,365,1,0,0,1046,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,38,1,11,0,27,21,-1,0,1.036066,0,-1,10674,281,4,4,2,213,1,1,0,0,0,0,4,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,0,1,1,0,0,1,1
1,12,3,12,0,-1,-1,-1,0,1.7272880000000002,0,-1,3731,285,2,4,2,58,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,0,1,1,0,0,0,0
1,20,8,20,0,-1,-1,-1,0,0.344945,0,29873,6086,122,1,2,5,298,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,19,6,19,0,-1,-1,-1,0,0.4523720000000001,-1,20013,5598,245,1,2,1,13834,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,0,0
1,16,4,16,0,-1,-1,-1,0,0.389953,0,13768,7678,355,1,4,3,21597,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,15,4,15,0,-1,-1,-1,0,0.920913,0,8137,-1,-1,1,5,2,19,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,14,5,14,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,4,0,-1,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,0,0,0,0
1,46,5,17,0,29,11,-1,0,0.8787780000000001,0,6354,7294,740,1,5,1,1471,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,11,1,11,0,-1,-1,-1,0,1.171904,1,30517,8611,155,1,2,1,289,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,20,6,20,0,-1,-1,-1,0,0.580465,0,13768,6020,554,1,2,1,14391,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,14,2,14,0,-1,-1,-1,0,0.46998,0,26347,5273,204,1,3,2,14398,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,13,3,13,0,-1,-1,-1,0,0.4202770000000001,0,13335,6896,408,2,2,5,299,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,15,3,15,0,-1,-1,-1,0,0.354688,0,19318,6628,676,1,3,1,6405,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,9,2,9,0,-1,-1,-1,0,1.623979,0,8560,4208,174,1,4,2,3591,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,21,6,21,0,-1,-1,-1,0,0.316709,0,35425,2585,336,1,3,7,3600,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,15,3,15,0,-1,-1,-1,0,12.655359,0,55002,6995,309,1,2,1,7200,0,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0,0,0,0
1,27,7,27,0,-1,-1,-1,0,0.623214,0,31815,5058,54,1,2,3,14399,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,21,5,21,0,-1,-1,-1,0,0.153437,0,12876,1799,391,1,4,0,298,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,20,5,20,0,-1,-1,-1,0,0.5737680000000001,0,13446,-1,-1,1,2,2,291,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,26,8,25,0,1,0,-1,0,0.6410060000000001,0,13335,3389,628,2,2,2,299,1,1,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,42,7,24,0,18,12,-1,0,0.736209,0,3758,7807,228,1,2,1,7183,0,0,0,0,0,0,7,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,16,4,16,0,-1,-1,-1,0,0.643147,0,13446,-1,-1,1,2,3,292,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,29,7,16,0,13,7,-1,0,0.031293,0,43821,-1,-1,1,3,2,552,1,1,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,1,1
1,19,5,19,0,-1,-1,-1,0,0.54527,0,36647,5791,52,1,2,1,118,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,18,6,18,0,-1,-1,-1,0,0.234857,0,54113,-1,-1,4,8,1,5,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,14,4,14,0,-1,-1,-1,0,-1,0,26496,6805,240,1,2,5,577,0,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,1,1,0,0,0,0,0
1,32,9,32,0,-1,-1,-1,0,0.6088279999999999,0,13446,-1,-1,1,2,2,299,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,14,5,13,0,1,0,-1,0,0.4239350000000001,0,56402,2088,833,1,1,0,291,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,13,4,13,0,-1,-1,-1,0,0.103732,1,30148,8760,1100,1,2,2,1791,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,15,2,15,0,-1,-1,-1,0,0.664964,0,14061,7903,131,1,4,1,3597,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,15,2,14,0,1,0,-1,0,1.090039,0,37313,-1,-1,1,4,2,1525,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,1,1
1,18,5,15,0,3,2,-1,0,0.370487,-1,16276,4630,117,1,2,1,13744,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,1,1
1,107,4,15,0,92,36,-1,0,-1,0,-1,-1,-1,-1,4,0,-1,0,-1,0,0,0,0,4,16,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,0,0,1,1
1,28,9,28,0,-1,-1,-1,0,-1,0,-1,-1,-1,1,3,1,3598,0,-1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,1,0,0,0,0,0
1,19,5,19,0,-1,-1,-1,0,0.150556,0,16625,8009,389,1,2,1,596,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,24,7,24,0,-1,-1,-1,0,-1,0,29933,-1,-1,1,2,1,3577,0,-1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,1,1,0,0,0,0,0
2,15,4,15,0,-1,-1,-1,0,0.79393,0,131447,4575,172,1,4,5,3599,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,20,6,19,0,1,0,-1,0,0.229602,0,13335,3158,128,2,2,2,299,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,11,4,10,0,1,0,-1,0,1.285528,0,25532,1079,381,1,2,1,291,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,19,6,19,0,-1,-1,-1,0,0.547711,1,7859,6844,95,1,2,6,3598,1,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,23,7,23,0,-1,-1,-1,0,0.703022,0,15169,-1,-1,1,4,0,146,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,18,4,17,0,1,0,-1,0,1.331786,0,131149,7017,700,-1,1,5,-1,1,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,0,1,0,0,1,1
1,20,6,20,0,-1,-1,-1,0,1.079699,-1,19740,7645,388,1,2,5,886,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,1,1,0,0,0,0
1,18,5,18,0,-1,-1,-1,0,0.468125,0,32181,6841,829,1,4,1,296,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,19,6,19,0,-1,-1,-1,0,0.281298,0,30361,6086,122,1,3,1,20159,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,20,7,20,0,-1,-1,-1,0,-1,0,29789,7788,245,1,8,0,3565,0,-1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,0,1,1,0,0,0,0,0
1,12,3,12,0,-1,-1,-1,0,0.347921,0,26496,6688,250,1,2,2,591,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,20,3,20,0,-1,-1,-1,0,0.192733,0,5578,-1,-1,1,4,2,3598,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,0,0
1,17,6,17,0,-1,-1,-1,0,0.386931,0,-1,8329,70,2,5,3,815,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,0,1,1,0,0,0,0
1,19,6,18,0,1,0,-1,0,8.39798,0,13335,1809,16,2,2,0,298,1,-1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0,0,1,1
1,25,6,25,0,-1,-1,-1,0,11.647334,0,22611,5216,261,1,2,1,899,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,42,6,18,0,24,0,-1,0,0.314064,0,16509,3494,888,1,4,5,299,1,1,0,0,0,0,4,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,14,1,13,0,1,0,-1,0,0.17468599999999998,0,54113,3406,611,4,6,5,122,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,10,2,10,0,-1,-1,-1,0,0.114806,-1,19551,-1,-1,-1,3,0,-1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,1,0,1,0,0,0,0
1,11,5,11,0,-1,-1,-1,0,0.404323,0,7859,6215,724,1,2,1,3590,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,28,9,28,0,-1,-1,-1,0,0.549523,0,3561,5984,590,1,2,1,14399,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,30,6,18,0,12,5,-1,0,0.115551,0,54113,-1,1350,4,8,6,3097,1,3,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,1,1,1,1,1,0,0,1,1
1,53,6,16,0,37,0,-1,0,1.340496,0,30148,4340,773,1,4,1,351,1,1,0,0,0,0,2,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,1,1
1,19,3,18,0,1,0,-1,0,0.689021,0,16509,-1,-1,1,3,1,1792,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,1,1,1,1,0,0,1,1
1,16,4,16,0,-1,-1,-1,0,0.501842,0,19994,7183,852,1,4,1,299,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,19,5,19,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,4,0,-1,0,-1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,0,0,0,0
1,30,8,30,0,-1,-1,-1,0,0.487015,0,20401,6176,32,1,2,1,14397,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,17,4,17,0,-1,-1,-1,0,0.334308,0,14618,329,35,2,4,0,8,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
1,20,5,20,0,-1,-1,-1,0,0.357258,0,14992,7851,184,1,2,1,3599,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,0,0,0,0
