qty_tld_url,length_url,qty_vowels_domain,domain_length,directory_length,file_length,params_length,time_response,asn_ip,time_domain_activation,time_domain_expiration,qty_ip_resolved,qty_nameservers,qty_mx_servers,ttl_hostname,qty_redirects,phishing,total_dots,total_hyphens,total_underlines,total_commas,total_asterisks,total_slashes,total_equals,total_ats,total_ands,total_spaces,total_dollars,total_percents,total_exclamations,total_questionmarks,total_pluses,total_tildes,domain_in_ip_X1,email_in_url_X1,domain_spf_X0,domain_spf_X1,tls_ssl_certificate_X1,url_google_index_X1,domain_google_index_X0,domain_google_index_X1,url_shortened_X1,tld_present_parameters_X0,tld_present_parameters_X1,time_domain_activation_avb_X1,time_domain_expiration_avb_X1,domain_spf_avb_X1,domain_google_index_avb_X1,time_response_avb_X1,asn_ip_avb_X1,qty_ip_resolved_avb_X1,qty_redirects_avb_X1,tld_present_parameters_avb_X1,params_length_avb_X1,directory_length_avb_X1,file_length_avb_X1
1,39,7,16,23,17,-1,0.03102,43821,-1,-1,1,3,2,499,1,0,4,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
1,21,8,21,-1,-1,-1,-1,-1,-1,-1,-1,4,0,-1,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,23,6,23,-1,-1,-1,0.397392,8560,5278,199,1,4,2,3600,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,24,7,24,-1,-1,-1,1.162819,13213,6765,539,1,2,3,21595,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,14,4,14,-1,-1,-1,0.187717,8342,7959,90,1,4,7,3597,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,17,4,17,-1,-1,-1,0.429875,26496,6226,1078,1,2,2,10792,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,20,4,20,-1,-1,-1,0.379875,8560,5418,60,1,4,2,2609,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,26,9,26,-1,-1,-1,0.644175,13335,-1,-1,5,2,1,296,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,24,8,24,-1,-1,-1,0.504219,26347,4199,183,1,3,2,14399,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,13,5,13,-1,-1,-1,0.462074,15169,6690,1344,1,4,4,21592,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0
1,13,1,13,-1,-1,-1,-1,-1,-1,-1,-1,4,0,-1,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,19,5,19,-1,-1,-1,0.237962,-1,4789,323,3,5,1,6305,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0
1,13,4,12,1,0,-1,1.248874,16509,7806,595,2,4,2,50,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
1,26,7,25,1,0,-1,0.456596,13335,5692,151,1,2,1,14399,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
1,18,5,18,-1,-1,-1,5.900089,14061,7928,1203,1,4,0,59,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,19,5,19,-1,-1,-1,0.26305100000000003,30023,8407,357,1,8,2,298,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,18,5,18,-1,-1,-1,0.249802,16625,5310,167,1,6,0,20,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,13,4,12,1,0,-1,1.680418,13335,347,17,2,2,0,289,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
1,23,7,23,-1,-1,-1,0.20512600000000009,39122,5363,115,1,3,1,14396,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,18,5,18,-1,-1,-1,0.525321,13446,-1,-1,1,2,2,291,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,17,4,17,-1,-1,-1,0.309814,26496,7972,1836,1,2,2,10792,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,19,5,19,-1,-1,-1,1.248628,16409,8320,810,1,2,2,21598,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,21,8,21,-1,-1,-1,0.334527,14618,3878,139,8,4,2,3592,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0
1,12,4,12,-1,-1,-1,1.065195,16509,5802,1502,1,4,5,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,18,7,18,-1,-1,-1,0.643023,3786,-1,-1,1,2,1,21589,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,20,5,20,-1,-1,-1,-1,-1,-1,-1,-1,4,0,-1,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,18,4,18,-1,-1,-1,0.188974,198047,6144,795,1,2,1,21599,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,12,4,12,-1,-1,-1,-1,7979,729,365,1,4,1,278,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
1,21,8,21,-1,-1,-1,0.533857,15169,-1,-1,1,4,0,291,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,21,6,21,-1,-1,-1,0.220736,54113,-1,-1,4,8,1,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,19,5,19,-1,-1,-1,0.6500739999999999,16276,7884,151,1,5,5,1791,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,21,5,21,-1,-1,-1,1.444919,26496,7975,58,1,2,2,10795,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,21,8,21,-1,-1,-1,0.44685,14116,6563,302,1,3,3,21598,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,16,3,16,-1,-1,-1,0.24532,198068,6028,181,1,4,1,3598,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,17,5,17,-1,-1,-1,0.449844,55002,4931,181,1,2,1,7199,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,11,1,11,-1,-1,-1,0.567042,13335,7865,536,1,2,1,3599,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,28,10,28,-1,-1,-1,7.859286999999999,8075,6928,376,1,2,1,3599,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
2,25,7,25,-1,-1,-1,0.519192,26347,5949,259,1,3,2,2156,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,20,5,20,-1,-1,-1,1.052229,13335,8119,1740,1,2,1,7200,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,40,5,18,22,13,-1,0.20844,6939,-1,-1,1,4,1,3575,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
1,17,4,17,-1,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,11,3,11,-1,-1,-1,0.777263,32354,-1,-1,1,3,3,7189,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,29,8,29,-1,-1,-1,0.5773689999999999,29933,-1,-1,1,2,1,21591,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,26,8,26,-1,-1,-1,0.39324,36024,5950,2450,1,2,1,86391,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0
1,46,9,28,18,2,-1,0.237992,55053,-1,-1,1,2,1,979,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
1,19,6,19,-1,-1,-1,0.04498,20940,6788,150,1,3,2,86400,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,20,5,20,-1,-1,-1,0.759744,-1,4827,651,1,2,1,3598,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0
1,28,10,28,-1,-1,-1,0.224505,-1,-1,-1,4,2,1,50,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
1,13,4,13,-1,-1,-1,0.821997,20473,6725,213,1,2,1,14390,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0
1,13,5,13,-1,-1,-1,0.913254,26496,6292,281,1,2,2,590,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,21,6,21,-1,-1,-1,0.97755,20013,7281,22,1,2,1,14390,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,22,7,22,-1,-1,-1,1.061157,3595,5074,38,1,2,1,50,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0
1,11,4,10,1,0,-1,0.731954,57687,-1,324,1,4,0,3591,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1
1,22,5,22,-1,-1,-1,1.017933,28267,8234,-1,1,2,4,21583,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0
1,19,6,19,-1,-1,-1,0.33293,26496,6871,68,1,2,2,592,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,17,4,17,-1,-1,-1,2.973938,8622,6373,200,1,3,5,86396,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
1,17,4,17,-1,-1,-1,0.399962,26496,6839,465,1,2,2,3592,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,18,3,18,-1,-1,-1,0.723368,32787,4087,295,1,2,1,298,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0
1,18,4,18,-1,-1,-1,1.979656,-1,-1,-1,1,2,5,13390,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
1,23,6,23,-1,-1,-1,1.1673360000000002,33182,7840,-1,1,2,1,14387,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0
1,24,8,24,-1,-1,-1,0.330098,2635,3611,40,1,3,7,291,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,20,6,20,-1,-1,-1,1.153483,39122,7199,105,1,4,5,189,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,16,3,16,-1,-1,-1,2.692149,33494,8509,255,1,2,5,14383,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,19,6,18,1,0,-1,0.902194,18450,7828,207,1,5,1,298,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
1,18,5,18,-1,-1,-1,0.13203900000000002,8560,6591,713,1,4,2,3598,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,16,6,16,-1,-1,-1,1.2559790000000002,26347,7931,299,1,3,1,14396,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,22,6,22,-1,-1,-1,0.327921,15169,-1,-1,1,4,0,292,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
2,20,4,20,-1,-1,-1,0.078085,19551,5784,59,2,2,3,14399,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,24,7,23,1,0,-1,0.815134,16509,7912,853,4,4,2,59,1,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
1,11,1,11,-1,-1,-1,0.288175,32244,7816,2411,1,2,5,3589,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,13,2,13,-1,-1,-1,2.76948,46606,5521,322,1,2,1,14389,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,16,4,16,-1,-1,-1,2.1972560000000003,8972,5759,84,1,2,1,8639,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,17,6,16,1,0,-1,6.186661,26496,608,121,1,2,0,586,-1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1
1,21,6,20,1,0,-1,0.664996,15169,-1,-1,1,4,0,137,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
1,20,6,20,-1,-1,-1,-1,-1,-1,-1,-1,4,0,-1,-1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,15,4,15,-1,-1,-1,0.182517,54113,-1,-1,1,8,5,27,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,13,2,13,-1,-1,-1,0.391957,13238,-1,-1,4,2,1,254,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,13,3,13,-1,-1,-1,0.958772,13335,1826,364,2,2,0,291,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,17,2,17,-1,-1,-1,0.474924,266390,3849,-1,2,2,2,897,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0
1,28,8,28,-1,-1,-1,0.242657,32787,6327,246,1,2,1,298,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0
1,31,10,31,-1,-1,-1,0.371154,2635,-1,-1,2,4,1,291,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,51,5,15,6,5,30,0.168755,15169,4979,133,1,4,5,60,0,0,4,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1,14,3,14,-1,-1,-1,0.117483,16276,1960,230,1,2,1,292,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0
1,21,7,21,-1,-1,-1,0.138558,199835,5922,286,1,3,5,898,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,16,4,16,-1,-1,-1,3.715557,6389,7487,1277,1,4,1,3599,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,11,3,11,-1,-1,-1,0.516368,13335,5229,248,2,2,0,292,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,17,4,17,-1,-1,-1,1.385007,20940,-1,-1,4,6,6,9598,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1,22,5,22,-1,-1,-1,0.18888,61969,2723,198,1,2,1,599,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0
1,39,6,23,16,0,-1,0.648633,46606,7793,-1,1,2,1,14383,0,0,8,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1
1,25,4,19,6,0,-1,1.956627,28299,8490,-1,1,6,2,3597,3,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1
1,45,9,28,17,1,-1,0.242064,55053,-1,-1,1,2,1,3044,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
1,22,8,22,-1,-1,-1,0.140851,20860,6265,674,1,2,1,596,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,21,6,21,-1,-1,-1,2.170035,31815,3592,59,1,2,5,43195,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,19,6,19,-1,-1,-1,0.559886,62679,8469,295,1,2,2,599,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,19,7,19,-1,-1,-1,0.708469,31815,3813,203,1,2,2,3592,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0
1,26,4,15,11,10,-1,0.066954,20940,6758,1641,1,8,1,18,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
1,25,7,25,-1,-1,-1,1.373594,8560,4186,196,1,4,2,3596,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,31,10,27,4,0,-1,0.574416,-1,3662,5,1,5,1,899,2,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1
1,22,4,22,-1,-1,-1,0.109932,20940,7740,293,1,2,2,599,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,16,5,16,-1,-1,-1,0.25483,13335,6556,382,2,2,2,300,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,18,4,18,-1,-1,-1,0.537504,27647,5961,247,1,4,5,3598,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,18,5,18,-1,-1,-1,0.453824,26347,5364,114,1,3,7,14399,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,17,4,16,1,0,-1,1.553121,46015,-1,-1,1,2,5,12999,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1
1,20,5,19,1,0,-1,0.583339,41881,-1,200,1,2,1,14397,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1
1,27,7,26,1,0,-1,1.134483,15169,-1,-1,1,4,0,131,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1
1,23,6,23,-1,-1,-1,1.257703,14282,8234,-1,1,2,1,3598,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0
1,44,5,18,26,8,-1,1.676618,26496,7023,647,1,2,5,7664,0,0,7,2,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
1,11,2,11,-1,-1,-1,0.607612,16276,-1,-1,1,2,3,21592,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1,11,3,11,-1,-1,-1,0.960513,24469,6655,649,1,3,1,3591,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,21,6,21,-1,-1,-1,1.39765,26496,6903,36,1,2,2,590,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1,18,6,17,1,0,-1,1.45519,51468,669,60,1,2,3,524,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1
